"","Xstart","Xstop","Aalpha","Abeta","Balpha","Bbeta","Hilln","Bthreshold","cpp"
"204",3.68817531845566,7.50513056949167,8.37384210980417,8.96783509580018,7.53108574028829,3.76562197910516,82.4739928139206,4.4970572792954,1
"205",2.83271776740225,8.08534786792788,8.87990007639473,0.33714599941959,4.72745003591172,6.88071334882352,163.034229079562,8.04851683393736,1
"206",2.03335481573072,8.63305268131967,7.66498661746937,6.01313923393718,1.78569937494103,8.26747714940666,216.148135935719,9.26168202673125,1
"207",0.67993127887662,8.59813758209038,2.92007397997168,1.01752026394934,1.53631150103138,4.89074192081262,45.6999301020005,5.26490437842767,1
"208",4.76270423116116,5.43286704717088,6.01505056571568,2.6645684709365,7.92010660095002,0.52226980152227,92.7784575402166,7.23882675099503,1
"209",2.90598697204564,5.59176527380196,4.98132559090209,2.43133656713781,7.44502666288554,6.82242267938364,33.9776213358664,0.992311680756757,1
"210",3.85881912728196,7.85016291216562,3.95115450458889,8.83126767113481,4.00133686212939,3.35869657372314,113.129332055541,8.2687586553584,1
"211",3.74906233215638,6.47254157650391,0.549338759351485,3.3947593985431,4.36193085441573,6.96035284865047,31.4483332780719,0.708574556160784,1
"212",2.88321439126025,7.60978155069756,1.12290022455909,5.62316035438471,9.24172308101333,2.03718369488342,13.8588948493452,5.85645965735694,1
"213",0.502770734009982,6.29254171956177,1.67338498049503,0.720998821475405,7.14394286882907,6.52769311750035,25.7260955558468,4.56695175431378,1
"214",2.23063462479972,8.69680933890659,4.85028296200198,2.45385026873464,9.29570522437643,5.76178632618394,12.6697507327071,3.08942627434135,1
"215",3.62305903379965,7.04504108795259,6.04781929422188,2.17438791156383,8.92394386240994,4.72732249878391,226.248709281849,6.67965595243913,1
"216",2.87436987066726,6.11815563941436,7.38951904986607,7.78638745921853,5.05358537337997,9.49371376773797,37.6566893574545,4.70901801003038,1
"217",4.44023518781451,6.22428804429519,1.42336174393677,7.69707570001628,3.94292547836812,0.663695605107932,96.6624179552036,0.213764560639902,1
"218",1.53735482265083,6.51460313165467,5.14861294895582,2.68086734809003,0.0229205221285156,5.65839326868627,265.396142217455,2.1507365568732,1
"219",1.77982942401341,8.44156737610492,8.88798093348214,2.37188479693032,8.00151616595031,1.11413790545612,197.505924078509,4.47871719263276,1
"220",0.321942075488323,5.93243490351151,3.78439153615545,5.66992579278576,3.48095315065166,9.40756586989664,146.657448753517,6.86298411254938,1
"221",3.60330171367737,6.3364156435829,9.81528553205408,1.46544896061641,6.43524131359754,2.17304246815729,102.361690234366,6.52402576316945,1
"222",3.05108055405894,6.42620590109686,6.48710055985248,4.60746141472555,0.277772722179179,6.75096957714231,20.5603437115997,6.78113421841772,1
"223",1.29642525798131,8.00085317038966,2.6129735206132,3.66238808885555,5.67589566165225,3.73558405417043,251.336427667834,2.30285809622274,1
"224",3.89667724305009,5.96818563208926,8.20959131467589,6.65662799625352,4.52527484700113,9.72742671923243,196.891749970328,6.16981119526372,1
"225",3.52836284517157,5.80585013601781,9.46617741219598,0.672324519678114,6.4007075261452,6.16364467886797,297.841142926109,5.80236193754445,1
"226",2.30605320305212,7.68054740506177,1.25660874141431,2.87385524440651,0.937022197590522,1.68774697134268,164.686746068155,6.81298830096694,1
"227",3.34329348646856,8.73214541606771,3.122461662565,0.801060026451523,7.54211732638851,5.30481903591408,214.257335316188,5.48352863580476,1
"228",2.2375201052505,5.61433073486828,5.34886867717432,5.07708073575486,7.81887311198716,9.64068634675186,170.517394862982,1.35078110223276,1
"229",0.580612483504637,6.68999113775244,1.14954761555055,7.99706077471456,7.48610250409911,8.63867289573591,79.1170731261536,5.25383834440163,1
"230",1.72177026738609,8.97215833964078,8.72493632997248,7.39962767732322,4.00847836338016,6.04363413477131,252.929395806559,2.37491487574971,1
"231",4.62203420247806,7.15668041997696,4.74369021826533,5.19099322211787,5.57469947209484,0.806057414702082,68.0356808373881,2.50534126981165,1
"232",2.78291109696956,6.80098256721671,6.33154193627433,3.23707516176455,3.07378487497772,0.769001517878678,71.6380569677995,8.73045891967195,1
"233",1.89716993014167,6.16307878900966,3.79629242863302,6.76238921166714,1.11628781907712,3.52399593522023,98.8771982344406,3.28041421942544,1
"234",3.36069195501195,5.46876973163112,3.75679305716403,2.19670103629596,4.56353268101793,4.2870483356819,206.989861086354,3.18282321614788,1
"235",4.51337676664057,8.1632081754346,0.591145382932154,5.76169094219495,6.12854699497348,1.65067306464152,276.185644409279,5.96162276696759,1
"236",1.80144244806524,7.34159262108246,4.5375248922619,5.00641983384412,2.87300043530195,1.92603036909532,291.907793538762,8.58436870813875,1
"237",1.08266914973856,6.24142026572176,7.9206442594068,5.29304276694802,9.56887886700315,2.81052828480369,145.536500160588,6.22149768492818,1
"238",1.05249045264832,8.82201093963235,2.49781516441089,5.97092317416354,8.48802685603914,5.95394363769628,133.001288316382,4.92348802559263,1
"239",3.79183199287636,7.41158633956384,5.96989181704885,2.89428633452644,4.67122202768678,7.24875981349669,272.491918718479,4.19335213987324,1
"240",0.634828790572419,8.47160889429215,6.89200164893919,6.36105656442396,9.08180825273121,2.82685613464764,264.565007139677,7.61849513910875,1
"241",0.950494278912856,5.68655844993927,5.9415233221398,7.30543379099799,8.68786022988843,0.863666536170058,32.6516599657316,2.35670175524319,1
"242",4.82369437432303,8.04867576682973,9.96571971792491,8.03822991511424,5.41491633232454,5.836438298129,241.136258715796,5.17282296948906,1
"243",2.41811370895293,6.82950542307658,9.76663134332739,8.94765123898196,0.339246133908091,8.39653578631442,115.996058335531,9.52497499368292,1
"244",1.38616121186405,6.81653909793908,1.76352587975998,6.83607174944882,9.37249597468508,6.54895598061557,183.680257065034,0.474488860090787,1
"245",1.98333905883601,5.36871847384859,3.91480541058627,3.34807933448701,9.45470489861236,2.45090698588228,109.505256274765,4.3514566344129,1
"246",0.617153260067698,6.72404627995479,8.09918437542365,7.68723477994627,2.89781454815966,9.6060466661902,137.081551611445,1.44544418025816,1
"247",4.50391184827354,5.36658336385945,9.92012323900781,5.12472342486035,2.34894824274306,3.53597894978975,114.495969758727,6.32453552685547,1
"248",3.9698697899049,5.78721191333011,9.75458299941238,0.75875315529629,3.89003008689087,1.19963912026833,277.462529325171,1.06240593657276,1
"249",4.85344096999547,8.68303599553428,4.48274053193472,5.31295929065436,2.73484614414429,5.16603563789886,197.386695057771,2.27178525131421,1
"250",0.974469241809538,8.78730704313593,9.21022108902889,9.67961859119441,6.04304318261711,5.11076989297635,62.543611500937,4.4444223301798,1
"251",0.286507346537882,6.78428612694033,7.05466231574519,5.76290644475193,1.86793803004093,1.43451559998539,138.953485217639,8.42061997333076,1
"252",1.01711670989684,5.24828196184362,2.1594376966641,8.42691286466106,6.17427901237079,5.24045307454344,21.1448207037574,1.88850774060029,1
"253",4.60215055435847,6.48433098325409,3.85847737031781,4.98331176790089,9.47292982188628,3.78396266664822,120.026289906145,8.38489470175318,1
"254",4.3322474446135,7.21393805431335,8.33981852337729,7.59926391371209,1.15525193567919,1.82920489708067,91.5628113740195,3.45828683221043,1
"255",4.79576135816683,6.31341302276023,2.11296396469152,0.686620064898307,2.44242250010757,4.62926499230434,102.065875444609,6.76626445237616,1
"256",2.12761324571129,7.40285786505733,7.20649080196836,3.42944639340203,8.35632740168421,4.53468889342275,147.357788925251,1.30306787394147,1
"257",4.18581097838987,5.21660085481308,0.770886813179459,8.67202660755993,8.02174285294768,8.50417546473182,15.9509420759559,4.79870460178063,1
"258",3.07241531988693,6.18268196148256,1.56667776507675,7.50097083727724,5.6994846280304,1.99980432714256,120.909024283301,7.14771788836515,1
"259",3.42488619913197,7.20771919168169,6.26945333635376,8.53490345986756,5.34933623127472,4.91392208649359,141.268257026272,0.190266061067632,1
"260",1.32721116748166,7.98089839592735,0.193988229821116,6.29433641988726,5.03077173754264,8.37363295293017,294.218886458302,6.70205714814074,1
"261",0.358499870117339,6.96066207013614,7.96389017301408,3.37720388618891,7.86793225921883,9.17477940833578,16.5110518034817,6.24743324362043,1
"262",1.33993869652431,6.72056140379059,0.892285809832174,8.71623367588199,0.394623827301075,9.39442437183516,38.0832067980964,7.61284640255326,1
"263",3.95272359386331,6.23270760437749,5.06817451310326,4.19737661343788,5.20023000673973,2.86297383204783,289.627806724448,7.56966885210659,1
"264",2.58303450094791,5.9266024879189,3.71104758025922,5.46591728363637,7.12273790826657,6.22245179770744,69.2036376248507,9.78346201261502,1
"265",2.46861758284467,5.41546766448073,5.93109405167979,4.00203829164639,0.759973563931453,3.92777635460334,193.819091737059,8.39855728055682,1
"266",2.1631301389782,6.94093394519628,0.813262367878451,2.32058330348082,7.90145810174636,5.13375799567712,179.681877260623,4.89059896796789,1
"267",0.114818373659727,7.13019517116468,6.82378472307391,1.13551140482286,0.0750042582103561,9.82731123286158,63.9700897491002,1.99325496471374,1
"268",0.649196711797594,8.71168600609103,1.51085022110692,7.53069547311497,7.73074576353793,3.68760871299401,286.693794350604,7.3672314572832,1
"269",2.85105958936219,8.456006843143,2.44586912954219,3.87488452065099,6.93478154589684,1.1544623348027,115.617967855042,8.65314805050275,1
"270",2.60759962864422,5.51139158030314,0.833704872807175,1.11746448473241,1.42707152077946,1.33035575511258,144.175706511205,7.76656459703645,1
"271",0.953506079274439,7.48602077601604,1.47275014342085,9.55730668389606,9.14007044418213,0.75182286663221,168.833829970981,1.0913872941137,1
"272",0.479026501885346,6.53781708884985,2.32687884210918,9.18803866366034,5.78284229280598,8.03803323315606,263.296303121801,2.52650682538388,1
"273",2.29298656178944,8.55288321992812,0.312630382677526,6.86590765886649,1.97565582719108,6.19643306058606,270.82296288052,1.78895206305697,1
"274",3.69432042697967,7.93283062735281,5.17576659865881,0.433400064448506,3.87807531720227,4.47899754551145,124.215655878779,2.57994524283276,1
"275",0.717064472702486,8.74606432211781,4.58292258265828,4.34921904047314,6.02409979551339,0.573284794086248,138.140051459291,5.38358267444437,1
"276",0.79509816918412,6.57596280415505,7.85857004566878,0.590388175646694,2.10573459778971,6.34597063858109,174.632755033053,5.22214790231828,1
"277",4.40031098232626,8.54689621648986,4.92962471489591,8.64682601907134,4.94614896840176,0.534582538898576,249.227023426752,9.47169169959125,1
"278",4.49250867475398,7.43445299780392,8.46320342790932,3.33615655058566,6.38574591962424,1.09094997193552,280.344628970056,5.02100310787682,1
"279",2.37561085520215,7.2886241572181,5.05626286930237,8.16087739232898,0.0154225805863462,4.19572770752438,254.492799106106,1.26486765960635,1
"280",4.64067507234204,7.10419289914166,5.08632429035515,1.65227689326002,9.62238754848386,3.64992863984753,30.5040458694521,2.72970610709308,1
"281",4.52626319725255,6.7083065707377,3.99173981870717,9.49741977754456,9.85204279645586,3.27516309143903,258.292540685534,2.64141620460123,1
"282",1.87115824094453,7.05941373891092,0.607342186608548,8.1259081269809,9.91952676080018,3.96933977575372,121.268788967154,8.50139817034687,1
"283",4.2558684602046,6.51713206633008,8.44232361037029,0.369148784361641,1.84217023140263,5.00286577905626,23.9337538007976,3.4911605854677,1
"284",4.75368361389746,5.13370990667836,1.71964248225777,8.48696411048877,1.05468740862307,3.6937376224796,67.5990111023475,3.07546521853965,1
"285",1.95918722344127,6.09185321257778,6.40949616898524,9.949968601004,4.85001605447906,2.77164866904059,285.005336743893,5.70967552113416,1
"286",0.488365125596556,6.91211995027688,1.63580005973472,1.5096691458757,4.46900882210684,8.48043932217479,225.57231676079,6.27942007264664,1
"287",0.46408467719757,5.30971612764952,9.27238832612147,5.41344325070895,6.141340183799,1.32648193929981,253.633898128351,3.29629773750639,1
"288",1.37330626231169,6.37107043915876,9.79006188053063,8.47131706243545,4.45295490474109,5.6052057166653,231.655091603175,0.975991437767334,1
"289",1.01959407832728,5.9011276044489,6.11296926698287,2.72109907562481,5.50342175293736,0.424663589374177,36.470451536934,5.08642256783787,1
"290",4.96193141544968,8.90434842400468,5.91341573683167,8.38413983456576,9.96218004614548,9.10572576652612,215.560326172335,3.93165570393649,1
"291",4.67730073133134,6.97987828903647,0.401884436982982,7.97581356016963,3.62380750626016,6.38311714050815,198.301258540355,7.89969291970465,1
"292",3.38799440096132,7.17884090965063,6.20326956114695,5.80449740021777,0.631640559586231,8.71007218373052,167.525093770237,5.65114054903006,1
"293",2.27094273663547,7.73288714462692,1.96558033593647,2.09227092088895,7.56660543980161,8.55526963964621,286.342438621705,9.22734401446178,1
"294",1.95536943291863,6.91346186514684,9.1806086785482,4.8977560123376,7.34896845629464,6.18723810579922,296.388984794617,7.29992161638165,1
"295",4.74098469937567,5.3776137905912,4.69402262628137,1.76197263536778,9.3289692956705,9.28872094024882,208.471160285258,3.64334663538557,1
"296",3.31925354311743,8.22468295335725,0.0957023841056071,6.44113492025099,1.7195454178227,9.82090695538773,123.377118404828,0.933127857133513,1
"297",0.252283323884012,6.3941192106568,5.59886177799399,8.29480734011213,9.1952641535363,7.51619958411993,61.4059340621043,9.43082945459537,1
"298",0.148014189799187,5.11765193679034,9.61219479768715,4.06652286523695,1.48497408739786,0.445170352290916,255.429442150071,8.01298856833455,1
"299",2.15348372128969,5.54768780427203,0.698494840030435,9.05091767297563,6.66392146333692,3.36583847853035,247.971309276318,4.51547885074433,1
"300",2.18191452212313,5.2691623181694,0.928547599314697,4.82689385664344,4.93044284001371,4.60273992230668,220.875844914194,9.90176250212699,1
"301",3.57124750602197,8.62355299700471,6.69767953550036,5.24946211207862,8.31188835855301,8.11402445669501,75.4539446185117,0.867044472834095,1
"302",2.65652331334281,5.44242254455999,7.51198035933612,8.40011998384398,6.3281849802388,2.29761449687885,140.789724679898,2.24639541151191,1
"303",3.41872750919274,7.14315558382282,3.70342765430905,9.72703964475386,0.774276091447064,0.024888428538361,122.997007804515,4.75461868160437,1
"304",4.62694898221125,8.9331462796586,1.78737473738693,4.36172028797955,2.29662184152858,1.94078595715382,70.9647005768193,8.98780700148109,1
"305",4.90259687744351,5.14963356061235,0.713176996514449,6.0869699218847,3.35549021697716,0.954161397303324,78.4705150637456,9.40178866987026,1
"306",1.41763632512661,8.23803568484582,3.17403646755338,0.0312054726327915,4.58131036592931,3.18522092830335,135.588601629215,8.79736493432119,1
"307",1.486377669077,6.77003850743067,0.522023178054951,5.55887325421736,3.28889004647408,1.97338727376518,290.83877020229,4.26940140099305,1
"308",3.45431696043552,7.64893611126918,1.2283068229317,0.731389801985642,0.71600160131311,6.43570491755781,195.133021998363,4.78448125958948,1
"309",4.38490085855651,5.24368109344273,4.08306704202914,4.25741748190376,9.40194490575777,1.18909367668493,205.029597357025,4.22161351283648,1
"310",0.526032391576154,6.67098550303449,3.92597099056729,1.94703641984233,9.86542541172639,7.15141472892356,265.733634641119,3.62895697197018,1
"311",2.09846085185432,8.85487452849302,7.53883886702624,1.97635460898709,4.37766333193849,9.33210822025558,287.815991637622,1.27176499539473,1
"312",2.63256686056302,8.53929969543351,2.96614079001301,6.82567705503061,1.23362178229399,3.40612367303493,46.8980555689859,0.126606506105418,1
"313",4.61567670047934,7.46646933369566,5.56273404010881,1.18820216059703,6.3232723100964,0.719494082072742,33.2839146440529,8.73716955522468,1
"314",1.49601791407194,8.13621013654779,7.69852666476709,3.72040207699683,2.13326723395312,2.95728726390735,151.080264245365,0.75026541770967,1
"315",1.60086634390204,8.75643716608283,3.62436742854243,1.15260551669053,2.43973824236036,9.6846295801015,157.605994026944,1.68519380742055,1
"316",2.72286862136457,5.32111946320742,5.47893013128487,0.116989787547936,9.17531586742371,5.26249552367972,89.6571191159092,7.96608568471584,1
"317",0.333440900831692,6.62923935821332,6.21755163456328,7.79690219867462,8.54626730854761,0.858588529945337,43.6419617076581,8.96603613126445,1
"318",4.0660962385733,8.75312064104505,8.60227415572353,7.29760711392373,6.8297815004189,9.15014736456214,54.0320455813571,9.32242962682267,1
"319",4.36378110910828,7.63172794082561,4.44566154633776,4.50699203039221,0.132362969116002,4.16391712642508,55.8256216575137,3.76293117745263,1
"320",1.9001268538645,7.28462881105579,1.80578470729415,3.90682219118389,5.18717026416198,1.79459332315673,40.7025504330841,1.75476625344345,1
"321",4.0474007105227,5.26074805750145,6.23808487403039,9.43059061177337,8.46460714553359,0.37112138687462,58.31137210424,7.47062768502474,1
"322",2.21671337737139,6.56567564069128,3.48523929774274,7.43101350344659,9.1530099092779,6.13423377578329,278.570139006447,7.74783296320948,1
"323",2.95477921324782,7.75337644209981,7.00895856483839,9.11537267291351,2.22333415484172,9.71793870425699,15.282914925383,7.19323699530378,1
"324",4.90658914592927,7.52251550383844,8.31495134679699,1.59645693568109,0.362535583408317,6.51595278369768,85.867543577051,8.9071290582342,1
"325",1.28341529888244,6.34873802484722,2.65113525707875,9.27174958259911,1.63998457112484,1.27304577765244,252.338363529602,9.50879458004238,1
"326",3.88394478105424,7.97306493451551,9.67949592512923,9.8602677390727,9.89564469932247,2.48806724263886,172.369982973955,0.42243524038895,1
"327",1.20616255230475,5.17618906567591,5.85623299725739,2.61941705147365,2.99242000256072,9.91828905356215,85.3184758498992,9.91948105212487,1
"328",4.41018022307262,7.78854876493911,0.282133820396666,8.6961417591192,9.04351244259487,6.12550132826982,151.648855772069,4.54185555370714,1
"329",2.24535965079672,6.60117022025106,9.6676676815423,6.06445900120434,3.59293067035196,4.57154654515307,99.984110290311,6.39724284477779,1
"330",4.86486239377423,6.27011435701397,4.94533286203932,5.09048675828581,5.13445827052692,6.49899666637793,118.682762188855,4.10582543878718,1
"331",2.73610167861138,5.77249855579416,1.43839168864815,7.12708693287823,1.59106277798855,8.78947258221615,178.107712652545,4.95264828879499,1
"332",2.10755954770216,5.15893996031464,0.260227025855784,0.418727616756769,8.60352508068445,9.69064145363973,110.401696000613,1.00330860781014,1
"333",3.991387504365,8.94508362161114,4.28036402869566,5.49653701830721,2.05336149274899,7.46064549185121,128.093476430695,8.8923116963042,1
"334",3.55458817092394,5.40121533661595,7.62217124177369,7.27247759457896,9.42649542275831,6.71830156802571,152.35284187967,5.4179055444456,1
"335",2.32163280335285,6.98975050321474,5.67986519498845,9.65105192653027,5.44862637652841,9.18960702359527,161.608016678406,6.04032549380463,1
"336",3.30333325343281,6.04060120676359,0.296906879921153,2.78758382416527,0.66008759948545,9.08662633000404,189.540146102531,0.432852106177961,1
"337",1.67552131345678,5.22364493593932,8.18319519731176,7.89221015179919,7.32409097656728,1.6058971742541,159.753414009774,9.94458171010592,1
"338",0.899886376598851,8.59613233309105,9.86669648734278,2.93271689539324,8.51423387952764,1.70367370575605,28.5054188394906,8.22295267633763,1
"339",1.74982618314903,6.98225941646683,2.36259824657282,0.077942416296537,3.79499489033151,6.77787249529047,51.2748314887631,1.12535988283071,1
"340",0.554756510422521,8.64448529911579,6.72092371018607,2.34613404251832,6.16661863201443,1.37077345234502,11.6118142833602,1.13542998159119,1
"341",3.18086450241626,7.45384731652689,6.64831176416556,5.65440892446986,9.81863497479935,7.91942253710658,295.007199521656,3.24971314446429,1
"342",3.72855021541304,8.0444784331487,3.38900972239571,0.125321937375702,9.2024138857596,9.46978152851898,278.070495996776,0.399876055939785,1
"343",3.0636897969086,8.17075686678313,1.17282817675914,0.317633702179592,5.37587617585814,5.28007288553908,14.7995272187791,5.36582403804914,1
"344",1.62380613039436,5.98272919705878,5.87606290722306,7.20339672265254,2.54695960915797,6.42157195877189,292.318882117352,9.92948249752317,1
"345",0.458284935872416,8.34578192938579,5.61850156872424,5.82928491887287,4.61831301426173,9.77579681176394,97.5781432477925,5.780659052175,1
"346",0.988863136724148,5.25522840548592,2.85214361612816,2.83997130646185,0.86300048611065,4.42467792579919,55.1329135949982,9.82091644492357,1
"347",2.74351302214263,7.55740852142499,8.58165087678572,5.43732977542277,1.93590956161643,8.25836695849375,218.544368426069,0.140503787811213,1
"348",2.89273275056785,7.5810368648999,3.23403674814472,9.13370555770598,7.65674702573961,8.85401099489172,16.9416725983911,2.57264065079653,1
"349",4.95281403603481,6.80684544176565,9.17192432363208,3.78639473863132,8.2865734380357,5.84274347072096,27.5415095253175,8.36529267366132,1
"350",3.64889492897087,5.89221054184841,1.0695411468123,1.28155479206725,2.56208358651747,9.87667137973858,250.788917156824,9.04440700139276,1
"351",4.54660783932213,5.66612139687254,3.05783904267173,9.41125999179349,3.97617854177042,1.41610757560557,281.926588179399,7.72410305180983,1
"352",2.49491191956749,6.92850208644813,8.67405222566958,0.919242321988349,3.72155767473487,1.23638512509842,230.822040698704,9.63853680111697,1
"353",4.81777841393905,8.66339697173903,9.9517884672423,9.3582861791765,7.17280412414766,6.94907503676859,25.2924974867847,3.79692356879332,1
"354",0.306851061291717,5.48096136338186,8.80635337586682,3.85985716568939,9.72651401928033,9.26601521567591,153.524057138084,6.87918400417857,1
"355",3.91529743679503,7.0936848422853,3.4998149997682,4.60942013239674,4.27002461271059,3.31375900432704,270.201497886383,0.517414014370843,1
"356",3.25725369768879,8.58754221467948,9.88486714587907,9.49191799133132,8.69889383931877,3.16128177510564,262.326272944169,7.35808757888208,1
"357",3.84825884487168,8.51991450287296,4.10409566113685,0.155304573390822,9.6074739380083,2.87378155097031,299.090379413597,1.64271167057905,1
"358",1.53168727243074,5.19748271939661,9.21941715476805,0.224339913329459,6.0840499799815,6.32442963193625,73.6033984794676,3.21596379280436,1
"359",3.97941675131747,6.40717740432942,0.632217021934594,1.55171310577316,5.63283663898801,0.324002447655403,233.043567391687,4.64365063295645,1
"360",3.13422679163418,8.18505977689838,5.01116583882322,6.23741467521086,6.7288599341282,3.66535726882375,171.3158601846,4.97919965684105,1
"361",1.84704446687438,8.65474491159848,7.21736236372635,2.41881906792969,8.86869392121753,7.80494849214847,107.146407004871,8.12315489105913,1
"362",0.830743293843125,8.88984315248013,7.24708159923011,1.53843765888269,0.798153759947127,8.58468278569944,182.051025369374,6.48005905605714,1
"363",0.187317724107879,6.7569795177958,4.60185295628889,3.75613763357251,7.0792035099339,7.34246144171721,90.0237430952438,1.18833470646223,1
"364",0.722815697167334,5.17155621270945,7.4398583128459,8.54593358445527,0.257209938358756,1.88927919889466,162.527278712137,4.04012687523391,1
"365",0.226437428468944,8.49588832005807,4.67903538744849,0.897979253218182,9.65410466555113,0.212441460262198,235.954666601701,2.18301945463736,1
"366",4.91634813875962,8.510538782514,6.95479211282873,8.738760347469,1.34564143346324,5.53872282542216,52.9917304974788,0.174660031520943,1
"367",1.13373185667056,5.28517242184889,0.443538339554834,4.447526312847,6.40698875353792,9.80272985637384,277.192853464107,4.86481838437612,1
"368",4.71558331221208,6.32592509026817,1.09216052057036,7.83215870716504,5.30664574036109,7.41282267244969,24.7174606512453,9.79956666771614,1
"369",4.22113459813418,5.70229996638909,5.12055905887792,4.52474529558913,3.2011054278064,0.623179838576107,143.395392575949,5.12018121694837,1
"370",4.97707030578767,6.19452168427156,4.61971888486914,0.78203074997873,7.79185436866555,8.78456692764303,104.561960952115,9.72792897152885,1
"371",4.92717371376543,7.90704000702967,4.17381484993712,0.0416630936661022,2.64608510506605,9.33667427463661,191.012534606552,8.76057738399595,1
"372",0.81977473945908,8.81354031560768,1.39767000258871,7.24151737728334,5.6153994745091,0.463879340090898,155.533873003797,9.56681650663995,1
"373",2.38543847637247,8.42872771982593,2.65958070777742,9.83747318162386,3.49748795586493,5.96472044072016,226.698732054256,7.21423250289718,1
"374",3.24032483017636,5.75570576990804,5.11656749680697,0.173651253358003,2.32383605587984,8.59506237601636,290.086075604354,0.555785578917494,1
"375",1.17766302512123,5.63205523091624,3.54582691808901,0.262874948407443,3.64868526482041,0.167778847830959,159.277621292649,2.06553610687024,1
"376",0.348145148646335,5.83953011060494,0.122969774656667,4.76577505614387,4.5357196742043,0.834882200815628,112.614906968633,5.8692210468098,1
"377",1.80711978406121,5.69780786330657,2.68917159814919,0.250164502858752,6.78929027709273,5.04041914426125,297.491750287336,7.12185395797405,1
"378",1.15893357410546,8.55995642448497,0.791510055828439,3.84369010468617,8.06749146577658,9.06114202243316,18.2826605777973,9.34142118838736,1
"379",2.17337568862331,8.8369236729508,2.39599683697179,7.46362788919214,8.77339193805255,9.53581742850474,299.696775210059,1.97741992599731,1
"380",0.201427651160202,5.5363317621785,1.71450181098407,4.29309834691139,9.26997467382989,6.25798490528268,108.129034775748,8.61532874709155,1
"381",2.94456607900825,8.92931377716091,5.42126979939439,3.52752368386973,2.81098462399768,0.247787140110631,72.4514201465126,4.59528733847947,1
"382",0.879990467429616,5.7169008113759,1.75632693046282,9.01091847194948,0.845285312270789,7.98543063574471,35.712476368094,1.80540705725434,1
"383",3.11798135726021,7.88192121982679,9.54925331664526,9.98736422825914,3.54363344476951,1.55953654158566,211.644420049415,3.37316343941438,1
"384",4.64762275659659,7.03529821521124,2.98798703914599,8.8690592788771,5.82492802548586,2.34753761898901,10.7416700129397,5.66851229171789,1
"385",2.47739563931054,5.12292930800222,9.25636112363009,8.75329391921696,7.97432554126317,7.29434981578379,44.3935027570069,0.679978181092338,1
"386",4.32684595403025,8.32683371049202,9.35306418371056,2.25603012283045,4.60488963494754,8.84052998038442,160.23004925516,4.08505257288653,1
"387",0.18205473009425,6.79582027532274,4.22249563255718,7.05333819868883,5.77448119164274,3.10626469205545,207.394540912733,3.30854057724537,1
"388",0.261592106962052,8.07578214174505,8.53568276745136,8.21757884588806,8.2258455187548,7.88317130291489,223.133984579822,6.43869689706207,1
"389",0.22226816894381,5.20420594416246,9.30650398914167,4.22633001889153,0.950131855584004,9.42343440826335,109.847014466409,0.382274955177309,1
"390",2.55255020394302,6.68377851436489,5.98435337576575,0.838383943973895,7.61849889298901,9.66737524045129,202.461872574117,6.30510102852895,1
"391",4.98844428099064,7.01780543532095,1.23512540450065,8.44158921819599,3.39187077009683,7.77586373608301,26.7213576170434,0.359110273539045,1
"392",0.572647289966516,7.83513218523321,8.64655191084694,8.60756906465213,1.29556309745567,8.53536823109152,269.5104206838,4.65879617449446,1
"393",4.10096539291239,5.73091632094734,7.3701548811232,9.64362316780353,8.39042578474164,4.8787811037846,295.703579658139,9.30413351677998,1
"394",4.87407635337372,6.69461340631065,8.1889902983221,8.08299976110447,8.66166746043746,8.65520352126168,184.841832954367,0.655732815812371,1
"395",1.11567403741847,8.74067652866906,4.88161539871271,7.86056773904875,7.77308588641972,4.51903271796709,50.7195050434484,0.571273673040196,1
"396",1.36919620926819,7.59494304365539,0.744616649058116,4.85603746462857,2.92982586223843,5.90095457966072,116.802481349841,4.85409390333643,1
"397",4.70714561631439,8.33469115112748,4.72018842686339,0.276858927331887,9.63288748807827,1.02608992828664,201.499123163539,9.58940546502163,1
"398",2.34929494879379,8.38739614150372,8.80898888778574,9.15483070064965,2.83827452899914,0.901050475604279,17.9284785307436,2.82703359646348,1
"399",3.08747779059299,6.58959652360531,0.568224393127821,6.33739147083816,9.09488189310196,0.182088163692242,283.762008668427,1.57253534105166,1
"400",0.802812287739698,8.79587150167222,2.25388126806138,9.59402917379066,3.78067916740292,9.36543749503016,171.53661278629,2.78262047942007,1
"401",3.18691144159261,7.68586850577162,5.76610918200004,4.97494768385423,2.68139841542961,9.58410593773806,14.1251617637545,2.13869182862254,1
"402",2.25798764687779,8.86604681769122,9.10794217744751,4.8781220148021,3.66607699406813,2.3750772366202,183.981616208171,9.13481308015434,1
"403",3.61509128682478,5.28042750608597,8.6215087248911,2.03202647650414,3.21473462643553,9.00893461580381,175.416834291259,8.84138025631273,1
"404",0.969251700938548,5.55543035444939,1.32732750668765,5.37022175163656,0.540290250273756,4.94978329443711,228.062966042494,0.0608739076687925,1
"405",0.242157133152886,7.36698550453575,2.58791503013981,2.1573231114553,9.53690479916531,1.00181133836486,64.4921124197663,8.55403773070975,1
"406",0.549307213542761,5.3892514138463,0.060013346173946,4.03513907489923,8.44760067815514,3.87434652906904,179.332968364429,0.765950158479427,1
"407",1.03587846108803,8.5739666251236,7.90958324161693,0.0958671631588004,4.12961891980558,4.13738854812891,243.029398501626,3.99516423119621,1
